ED/ES,Vendor,Centre,Dice LV,Jaccard LV,Hausdorff LV,ASSD LV,Dice RV,Jaccard RV,Hausdorff RV,ASSD RV,Dice MYO,Jaccard MYO,Hausdorff MYO,ASSD MYO
ES,A,1,0.7704758336455602,0.6266455387615797,16.516203525050262,3.787821207642065,0.9426729395365048,0.8915622940013184,4.2499998807907104,0.28910747178683444,0.89179548156956,0.8047210300429185,10.874293785245314,0.6769194255468067
ES,C,4,0.7961525089813419,0.6613400077011937,12.789962085620944,1.2704518219044991,0.9266296404560072,0.8632897603485838,10.0,0.4329572343136705,0.8949829738933031,0.8099268633412771,13.034850232266418,1.0429326933176486
ED,D,5,0.8708892859201198,0.7713054840948997,23.86500120162964,1.4951540716402432,0.923774843867608,0.8583471949190987,11.08068279909462,1.848440720461208,0.7979461150293623,0.6638189227672214,13.847705145944635,0.9139477394480501
ED,C,4,0.9075975359342916,0.8308270676691729,11.342166921715787,1.3340805555487711,0.9793718639658056,0.9595775673707212,1.4844001531600952,0.13600958557084106,0.8935361216730038,0.8075601374570447,4.1985166456511696,0.28229684255105064
ED,C,4,0.729786887912803,0.5745389344262295,26.94642151005188,4.2626864739909065,0.9515796703296704,0.9076318375368491,3.319219381716997,0.16993400596001784,0.8937908496732027,0.8079763663220089,16.94971073993353,0.5095375909438561
ES,D,5,0.6186924089512944,0.4479034307496824,21.757921440061104,3.5504770487949813,0.7440408626560726,0.5924084952553096,31.482155445917968,4.456038439354309,0.8375760823795123,0.720542712243957,30.76029707235232,1.7060318551449651
ED,D,5,0.6968549026517488,0.5347485127095727,19.469815523853512,4.1608365464400965,0.9451441532859788,0.8959936622906293,10.0,0.29912279076749543,0.8532876850266842,0.7441166139796277,16.819187574521468,0.5391608476853175
ES,C,4,0.83155746996146,0.7116802483507955,13.685487541104369,0.9765724623466344,0.9257067718606179,0.8616891064871481,6.638436950825497,0.412249404901868,0.8957433682911783,0.8111731843575419,10.0,0.4946604740886129
ED,A,1,0.8704717436805668,0.7706507020169624,22.456795834183108,1.5486485329336968,0.9656784126838656,0.9336345915293284,5.3125,0.2716600675120747,0.8803204077917349,0.7862252861602498,13.28125,0.8052873043270148
ES,C,4,0.7956579699104932,0.6606578115117014,19.658278814581987,3.2958528899595763,0.9501900380076016,0.9051067073170732,3.319220981077447,0.24863184314779124,0.9102371660162112,0.8352617079889807,3.319220981077447,0.3213454835172518
